DIRECTORIO;SECUENCIA_P;ORDEN;ESTRATEGIAS;EST_RADIO;EST_TELEVISION;EST_PLATAFORMAS;EST_GUIAS;EST_VISITA;EST_LLAMADA;ESCUCHA_RADIO;P1077S7;P1077S8;P1075;P1077S21;P1077S22;P1077S23;CELULAR_INTELIGENTE;P5305;CELULAR
7381622;1;2;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7381622;1;3;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1
7381626;1;2;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1
7381626;1;3;2; ; ; ; ; ; ;2;2;1;1;2;2;2;1;2;1
7381631;1;2;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7381632;1;3;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7381632;1;4;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7381632;1;5;2; ; ; ; ; ; ;2;1;2;2;2;2;2;1;2;1
7381633;1;2;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7381633;1;3;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7381633;1;5;2; ; ; ; ; ; ;2;2;1;1;1;2;2;1;2;1
7381634;1;2;2; ; ; ; ; ; ;2;1;1;1;1;1;2;1;1;1
7381635;1;4;1;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1
7381637;1;3;2; ; ; ; ; ; ;2;2;1;1;1;1;1;1;2;1
7381637;1;4;2; ; ; ; ; ; ;2;2;1;1;1;1;1;1;2;1
7381639;1;2;2; ; ; ; ; ; ;1;2;1;1;1;1;1;1;1;1
7381639;1;3;2; ; ; ; ; ; ;1;2;1;1;1;1;1;1;1;1
7381643;1;2;1;2;2;1;1;2;2;2;2;1;2;2;1;2;1;1;1
7381644;1;3;2; ; ; ; ; ; ;2;2;1;1;1;1;1;1;1;1
7381649;1;2;1;2;2;1;1;2;1;2;2;1;2;1;1;2;1;2;1
7381653;1;4;1;2;1;1;1;2;1;2;2;1;1;1;1;2;1;1;1
7381654;1;3;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;2;1
7381656;1;2;2; ; ; ; ; ; ;2;2;1;1;2;1;1;1;1;1
7381658;1;3;2; ; ; ; ; ; ;1;2;1;1;1;1;1;1;1;1
7381667;1;3;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1
7381678;1;3;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7381684;1;4;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7381688;1;4;1;1;1;1;1;2;2;1;2;1;1;1;1;2;1;1;1
7381688;1;5;1;1;1;1;1;2;2;1;2;1;1;1;1;2;1;1;1
7381690;1;3;2; ; ; ; ; ; ;2;2;1;1;2;1;1;1;1;1
7381691;1;3;1;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1
7381691;1;4;1;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1
7381693;1;3;2; ; ; ; ; ; ;2;2;1;1;1;1;2;1;1;1
7381698;1;4;1;2;2;1;2;2;2;1;1;2;1;1;1;2;1;1;1
7381702;1;2;1;2;1;1;1;2;2;1;1;2;1;1;1;2;1;1;1
7381705;1;2;1;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7381705;1;3;1;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7381707;1;2;2; ; ; ; ; ; ;1;2;1;1;1;2;2;1;1;1
7381707;1;3;2; ; ; ; ; ; ;2;2;1;1;1;2;2;1;1;1
7381708;1;3;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;2;1
7381708;1;4;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;2;1
7381708;1;5;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;2;1
7381712;1;2;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7381713;1;3;1;2;2;1;1;2;2;2;2;1;1;1;1;2;1;1;1
7381716;1;3;1;2;2;1;1;2;2;1;2;1;1;1;1;2;1;1;1
7381719;1;5;1;2;2;1;1;2;2;1;1;2;1;1;1;2;1;2;1
7381735;1;3;1;2;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7381744;1;3;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7381747;1;3;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1
7381747;1;4;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1
7381749;1;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7381749;1;3;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7381767;1;5;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7381771;1;3;1;2;2;2;1;2;2;1;2;1;1;1;2;2;1;2;1
7381771;1;4;1;2;2;1;1;2;2;1;2;1;1;1;2;2;1;2;1
7381772;1;4;1;2;2;1;1;2;2;1;1;1;2;2;2;2;1;2;1
7381774;1;3;2; ; ; ; ; ; ;2;1;1;2;2;1;2;1;2;1
7381775;1;4;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7381777;1;3;1;2;2;1;1;2;2;1;2;1;2;2;2;2;1;2;1
7381780;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1
7381780;1;3;2; ; ; ; ; ; ;2;1;2;2;2;2;2;1;2;1
7381781;1;3;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;1
7381781;1;4;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;1
7381781;1;5;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;1
7381781;1;6;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;1
7381783;1;3;1;2;2;1;1;2;2;1;2;2;2;2;2;2;1;2;1
7381787;1;2;2; ; ; ; ; ; ;2;2;1;1;2;2;2;1;2;1
7381787;1;3;1;2;1;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7381791;1;2;1;2;1;2;2;2;2;2;1;2;1;2;2;2;1;2;1
7381795;1;4;1;2;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7381795;1;5;1;2;2;1;2;2;1;2;1;2;2;2;2;2;1;2;1
7381801;1;2;2; ; ; ; ; ; ;1;1;2;2;1;2;2;1;2;1
7381802;1;5;2; ; ; ; ; ; ;2;1;2;2;2;2;2;2;2;1
7381806;1;4;1;2;2;1;1;2;2;2;1;2;1;1;1;1;1;2;1
7381808;1;3;1;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1
7381812;1;3;1;2;2;1;1;2;2;1;1;2;1;2;2;1;1;2;1
7381822;1;3;1;2;2;1;1;2;2;2;1;1;1;2;1;2;1;2;1
7381856;1;3;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7381856;1;4;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7381864;1;3;1;2;2;1;1;2;2;1;1;2;2;2;1;2;1;2;1
7381866;1;2;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7381867;1;3;2; ; ; ; ; ; ;1;2;1;1;1;2;2;1;2;1
7381867;1;4;2; ; ; ; ; ; ;1;2;1;1;1;2;2;1;2;1
7381869;1;3;2; ; ; ; ; ; ;1;2;1;1;2;2;2;1;2;1
7381871;1;6;1;2;1;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7381879;1;3;1;2;2;2;1;2;1;2;2;1;2;2;2;2;1;2;1
7381881;1;3;2; ; ; ; ; ; ;2;2;1;1;2;1;2;1;1;1
7381890;1;3;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7381890;1;4;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7381890;1;5;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7381895;1;3;2; ; ; ; ; ; ;2;1;1;2;2;2;2;1;2;1
7381899;1;3;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;2;1
7381899;1;4;1;2;2;2;1;2;1;1;1;2;2;2;2;2;1;2;1
7381901;1;3;1;2;1;2;1;2;2;2;2;2;1;2;2;2;1;2;1
7381912;1;3;1;2;2;1;1;2;2;2;2;1;1;1;1;2;1;2;1
7381925;1;2;1;2;2;1;1;2;2;2;2;2;1;2;2;1;1;2;1
7381925;1;3;2; ; ; ; ; ; ;2;2;2;1;2;2;1;1;2;1
7381925;1;4;1;2;2;1;1;2;2;2;2;2;1;2;2;1;1;2;1
7381926;1;3;1;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7381949;1;2;1;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;1
7381966;1;3;1;2;2;1;1;2;1;2;1;2;2;2;2;2;2;2;1
7381966;1;4;1;2;2;1;1;2;1;2;1;2;2;2;2;2;2;2;1
7381966;1;5;1;2;2;1;1;2;1;2;1;2;2;2;2;2;2;2;1
7381966;1;6;1;2;2;1;1;2;1;2;1;2;2;2;2;2;2;2;1
7381969;1;4;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1
7381969;1;5;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1
7381970;1;3;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;2;1
7381970;1;4;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;2;1
7381971;1;4;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7381971;1;5;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;2;1
7381971;1;6;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;2;1
7381971;1;7;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;2;1
7381971;1;8;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;2;1
7381972;1;3;1;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7381973;1;3;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7381973;1;4;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7381974;1;4;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;2;1
7381978;1;4;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1
7381981;1;5;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;2;1
7381982;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7381987;1;3;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1
7381994;1;4;1;2;2;1;1;2;1;2;2;1;1;2;1;2;1;2;1
7381999;1;5;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;2;1
7382004;1;3;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1
7382017;1;2;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7382020;1;3;1;2;1;1;1;2;2;1;1;1;1;2;2;2;1;2;1
7382027;1;4;2; ; ; ; ; ; ;2;1;1;1;1;1;1;1;1;1
7382028;1;3;2; ; ; ; ; ; ;2;2;1;1;2;1;2;1;2;1
7382040;1;4;2; ; ; ; ; ; ;2;2;1;1;2;1;2;1;1;1
7382044;1;3;1;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1
7382044;1;4;1;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1
7382051;1;4;2; ; ; ; ; ; ;1;2;1;2;2;1;2;1;2;1
7382056;1;3;1;2;2;1;1;2;2;1;2;1;1;2;1;2;1;2;1
7382062;1;2;1;2;2;1;1;2;2;1;2;1;1;1;2;2;1;2;1
7382073;1;3;2; ; ; ; ; ; ;2;2;1;1;2;1;1;1;1;1
7382074;1;4;2; ; ; ; ; ; ;1;1;1;1;2;2;2;1;2;1
7382075;1;3;1;2;1;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7382079;1;3;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7382082;1;4;1;2;2;1;1;2;2;1;2;1;1;2;1;2;1;1;1
7382085;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7382086;1;4;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7382097;1;2;1;2;2;1;1;2;2;2;1;2;1;2;1;2;1;2;1
7382097;1;3;1;2;2;1;1;2;2;2;1;2;1;2;1;2;1;2;1
7382100;1;3;1;2;2;1;1;2;2;1;2;1;1;1;2;1;1;2;1
7382100;1;4;1;2;2;1;1;2;2;1;2;1;1;1;2;1;1;2;1
7382100;1;5;1;2;2;1;1;2;2;1;2;1;1;1;2;1;1;2;1
7382101;1;3;1;2;2;1;2;2;2;1;1;2;2;2;2;2;1;2;1
7382107;1;3;2; ; ; ; ; ; ;1;2;1;1;1;1;1;1;2;1
7382120;1;3;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;1;1
7382123;1;3;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;2;1
7382123;1;4;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7382126;1;4;1;2;2;1;1;2;2;1;2;1;1;2;1;1;1;2;1
7382129;1;3;1;2;2;1;1;2;2;1;2;1;1;1;2;2;1;1;1
7382131;1;4;1;2;1;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7382131;1;5;1;2;1;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7382133;1;5;1;2;1;1;1;2;2;1;1;2;1;1;2;2;1;2;1
7382134;1;4;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;2;1
7382134;1;5;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1
7382140;1;3;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7382141;1;3;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7382141;1;4;1;2;1;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7382141;1;5;1;2;1;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7382142;1;5;1;2;2;1;1;2;2;1;1;1;1;1;1;2;1;1;1
7382146;1;3;1;1;1;1;1;2;2;1;2;1;1;1;2;2;1;2;1
7382150;1;5;1;1;1;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7382152;1;3;1;1;1;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7382155;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7382155;1;3;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7382155;1;4;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7382157;1;4;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7382161;1;3;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7382164;1;3;1;1;1;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7382166;1;2;1;1;1;1;1;2;2;1;2;1;1;2;1;1;1;2;1
7382166;1;3;1;1;1;1;1;2;2;1;2;1;1;2;1;1;1;2;1
7382170;1;4;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7382172;1;3;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7382173;1;3;1;2;1;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7382174;1;3;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7382177;1;3;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;1;1
7382180;1;5;2; ; ; ; ; ; ;1;2;1;1;2;1;2;1;1;1
7382181;1;3;1;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1
7382181;1;4;2; ; ; ; ; ; ;2;1;1;1;2;1;2;1;1;1
7382183;1;3;2; ; ; ; ; ; ;2;2;2;2;2;2;2;1;2;1
7382184;1;3;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7382186;1;3;2; ; ; ; ; ; ;2;2;1;1;1;2;2;1;2;1
7382186;1;4;2; ; ; ; ; ; ;2;2;1;1;1;2;2;1;2;1
7382187;1;5;1;2;2;2;1;2;2;2;2;1;2;2;1;2;1;2;1
7382188;1;4;1;2;1;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7382189;1;4;2; ; ; ; ; ; ;2;2;1;1;1;1;1;1;2;1
7382190;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;2;1;1;1
7382190;1;6;1;2;2;1;1;2;2;2;2;1;1;1;1;2;1;1;1
7382192;1;3;2; ; ; ; ; ; ;2;2;1;1;2;1;2;1;2;1
7382192;1;4;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7382193;1;2;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7382193;1;3;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7382198;1;4;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7382199;1;3;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7382199;1;4;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7382202;1;3;2; ; ; ; ; ; ;2;2;1;1;2;2;2;1;2;1
7382207;1;7;1;2;2;1;2;2;2;2;2;1;1;2;1;1;1;1;1
7382210;1;2;1;1;1;1;1;2;2;1;1;2;1;1;2;2;1;2;1
7382211;1;3;1;2;2;1;1;2;1;1;2;1;1;2;2;2;1;1;1
7382211;1;4;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;1;1
7382213;1;3;2; ; ; ; ; ; ;2;2;1;1;2;2;1;1;2;1
7382214;1;4;1;2;2;1;1;2;2;1;1;2;1;1;2;2;1;2;1
7382214;1;5;2; ; ; ; ; ; ;1;1;2;1;1;2;2;1;2;1
7382214;1;6;1;2;2;1;1;2;2;2;1;2;1;1;2;2;1;2;1
7382219;1;3;2; ; ; ; ; ; ;2;2;1;1;1;1;2;1;2;1
7382221;1;4;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;1;1
7382228;1;3;2; ; ; ; ; ; ;1;1;2;1;2;2;2;1;2;1
7382235;1;3;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7382235;1;4;2; ; ; ; ; ; ;1;1;2;1;2;2;2;1;2;1
7382237;1;4;2; ; ; ; ; ; ;1;2;1;1;2;2;2;1;2;1
7382238;1;4;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7382238;1;5;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7382238;1;6;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7382244;1;5;1;1;2;1;1;2;2;1;1;1;2;2;2;2;1;2;1
7382244;1;6;1;2;2;2;1;2;2;1;1;1;2;2;2;2;1;2;1
7382249;1;4;1;1;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7382252;1;3;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7382255;1;2;1;2;2;1;1;2;2;1;2;1;2;2;2;2;1;2;1
7382258;1;3;2; ; ; ; ; ; ;1;2;2;2;2;2;2;1;2;1
7382263;1;3;1;2;2;2;1;2;2;1;2;2;2;2;2;2;1;2;1
7382266;1;3;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;1
7382266;1;4;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;1
7382269;1;3;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7382276;1;2;2; ; ; ; ; ; ;1;1;2;2;2;2;2;2;2;2
7382279;1;3;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1
7382280;1;2;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7382280;1;3;1;1;2;1;1;1;1;1;1;2;2;2;2;2;1;2;1
7382282;1;3;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;1
7382282;1;4;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;1
7382286;1;3;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7382286;1;4;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7382287;1;4;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2
7382287;1;5;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2
7382287;1;6;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2
7382287;1;7;2; ; ; ; ; ; ;1;2;2;2;2;2;2;2;2;2
7382290;1;2;1;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2
7382291;1;3;1;1;2;1;1;2;2;1;2;1;2;2;2;2;2;2;2
7382301;1;3;2; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;2
7382301;1;4;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2
7382302;1;4;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2
7382302;1;5;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2
7382307;1;2;1;2;2;2;1;1;1;2;2;1;1;2;1;2;1;2;1
7382311;1;4;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7382323;1;3;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2
7382324;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2
7382324;1;3;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2
7382326;1;3;2; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;2
7382326;1;4;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2
7382328;1;2;2; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;1
7382328;1;3;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1
7382328;1;4;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1
7382331;1;3;2; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;1
7382331;1;4;2; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;1
7382331;1;5;2; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;1
7382331;1;6;2; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;1
7382333;1;4;2; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;1
7382334;1;6;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1
7382337;1;4;2; ; ; ; ; ; ;2;2;1;2;2;2;2;2;2;1
7382342;1;5;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7382343;1;3;2; ; ; ; ; ; ;2;1;2;2;2;2;2;2;2;1
7382343;1;4;2; ; ; ; ; ; ;2;1;2;2;2;2;2;2;2;1
7382343;1;5;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1
7382343;1;6;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1
7382344;1;3;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7382344;1;4;1;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;1
7382346;1;3;2; ; ; ; ; ; ;2;2;2;2;2;2;2;1;2;1
7382347;1;4;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7382348;1;4;1;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;1
7382348;1;5;1;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;1
7382354;1;3;1;2;2;2;1;2;2;2;2;1;1;2;1;2;1;2;1
7382354;1;4;1;2;2;2;1;2;2;2;2;1;1;2;1;2;1;2;1
7382358;1;3;2; ; ; ; ; ; ;2;1;2;2;2;2;2;2;2;2
7382362;1;2;1;1;2;2;2;1;1;1;1;2;2;2;2;2;1;2;1
7382362;1;3;1;1;2;2;2;1;1;1;1;2;2;2;2;2;1;2;1
7382362;1;4;1;1;2;2;2;1;1;1;1;2;2;2;2;2;1;2;1
7382366;1;4;1;1;2;2;2;1;1;2;1;2;2;2;1;2;2;2;1
7382367;1;3;2; ; ; ; ; ; ;2;2;1;1;2;2;2;1;2;1
7382368;1;4;1;2;2;2;1;2;2;2;1;2;2;2;1;2;1;2;1
7382368;1;5;1;2;2;2;1;2;2;2;1;2;2;2;1;2;1;2;1
7382368;1;6;1;2;2;2;1;2;2;2;1;2;2;2;1;2;1;2;1
7382370;1;4;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;2;1
7382373;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;1;2;1
7382373;1;3;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;2;1
7382376;1;3;1;1;2;2;1;2;2;2;2;1;2;2;2;2;1;2;1
7382379;1;3;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1
7382383;1;3;1;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1
7382385;1;3;1;1;1;2;1;2;2;2;2;1;2;2;1;2;1;2;1
7382385;1;4;1;1;2;1;1;2;2;2;2;1;2;2;1;2;1;2;1
7382386;1;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1
7382388;1;3;1;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7382388;1;4;1;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7382393;1;4;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2
7382394;1;2;1;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7382394;1;3;1;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7382395;1;3;1;1;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7382395;1;4;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;2;1
7382396;1;2;1;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7382396;1;3;1;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7382397;1;3;1;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1
7382397;1;4;1;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1
7382399;1;3;1;1;2;2;1;2;2;2;1;2;2;2;2;2;1;2;1
7382399;1;4;2; ; ; ; ; ; ;2;1;2;2;2;2;2;1;2;1
7382405;1;3;1;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1
7382405;1;4;1;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1
7382407;1;3;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7382411;1;3;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7382413;1;3;1;2;2;1;1;2;2;1;2;1;2;2;2;2;1;2;1
7382413;1;4;1;2;2;1;1;2;2;1;2;1;2;2;2;2;1;2;1
7382417;1;3;2; ; ; ; ; ; ;2;2;2;1;2;2;2;1;2;1
7382418;1;5;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7382420;1;4;1;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;1
7382503;1;3;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7382506;1;3;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;1;1
7382507;1;2;1;2;2;2;1;2;1;2;1;2;2;2;1;2;1;2;1
7382520;1;3;1;2;2;1;1;1;1;1;2;2;2;2;2;2;1;2;1
7382523;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;1;2;1
7382524;1;2;2; ; ; ; ; ; ;1;2;2;2;2;2;2;2;2;1
7382525;1;3;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;1
7382527;1;3;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;1
7382536;1;2;1;2;2;1;1;1;1;1;2;2;2;2;2;2;1;2;1
7382547;1;4;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1
7382554;1;3;1;2;2;1;1;2;1;2;2;1;2;2;2;2;1;2;1
7382554;1;4;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7382555;2;2;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;2;1
7382557;1;3;1;2;2;1;1;2;1;1;1;2;2;2;2;2;1;2;1
7382559;1;3;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
